SMILES,molecule_chembl_id,IC50,mol,mw,nhd,nha,clogp,rb,pIC50
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)CCC3(C)C)ncc1Cl,CHEMBL1644811,10.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04270>,482.16332990800004,4,6,5.1258000000000035,5,8.0
C#CCNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)CCCC(=O)N3C)ncc1Cl,CHEMBL1644802,38.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b042e0>,474.15710165600007,3,6,4.279300000000003,6,7.42021640338319
CCN1C(=O)CCC(C)(C)c2ccc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)cc21,CHEMBL1644812,44.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04350>,510.19463003600004,3,6,5.540200000000005,6,7.356547323513813
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)N(CCOC)C(=O)CCC3)ncc1Cl,CHEMBL1644810,61.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b043c0>,512.173894592,3,7,4.431600000000003,8,7.214670164989233
CCN1C(=O)CCC(C)(C)c2cc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)ccc21,CHEMBL1644808,64.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04430>,510.19463003600004,3,6,5.540200000000004,6,7.1938200260161125
CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)C(C)(C)CCC(=O)N3)ncc1Cl,CHEMBL1644804,80.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b044a0>,464.17275172000006,4,6,4.9867000000000035,5,7.096910013008056
CN1C(=O)CCCc2cc(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)ccc21,CHEMBL1644798,85.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04510>,436.141451592,3,6,4.015200000000001,5,7.070581074285707
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)N(CCOC)C(=O)CCC3(C)C)ncc1Cl,CHEMBL1644815,85.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04580>,540.20519472,3,7,5.166700000000004,8,7.070581074285707
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)CCC3)ncc1Cl,CHEMBL1644809,99.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b045f0>,454.13202978000004,4,6,4.3907000000000025,5,7.00436480540245
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)C(C)(C)CCC(=O)N3)ncc1Cl,CHEMBL1644805,102.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04660>,482.16332990800004,4,6,5.125800000000003,5,6.991399828238083
CCCNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)CCCC(=O)N3C)ncc1Cl,CHEMBL1644800,202.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b046d0>,478.18840178400006,3,6,5.056100000000003,7,6.694648630553377
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)N(CC(C)C)C(=O)CCC3(C)C)ncc1Cl,CHEMBL1789964,214.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04740>,538.225930164,3,6,6.176300000000005,7,6.669586226650809
CNC(=O)c1cccc(Cl)c1Nc1nc(Nc2ccc3c(c2)C(C)(C)CCC(=O)N3)ncc1Cl,CHEMBL1644806,1652.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b047b0>,498.133779368,4,6,5.640100000000004,5,5.781989957015637
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1822792,50.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04820>,495.15763990000005,1,8,2.1525999999999987,6,7.301029995663981
CN(C[C@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802915,210.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04890>,495.15763990000005,1,8,2.1525999999999987,6,6.6777807052660805
CN([C@H]1CCOC1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802914,53.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04900>,465.1470752160001,1,7,2.5261000000000005,5,7.275724130399211
COCCCN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802913,58.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04970>,467.1627252800001,1,7,2.7737000000000007,8,7.236572006437063
Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CC(F)C5)cc4c(=O)c3c2)cn1,CHEMBL1802912,28.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b049e0>,439.111438656,1,6,2.4591000000000003,4,7.552841968657781
Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CCC5)cc4c(=O)c3c2)cn1,CHEMBL1802911,71.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04a50>,421.12086046800005,1,6,2.5111000000000008,4,7.1487416512809245
Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CCOCC5)cc4c(=O)c3c2)cn1,CHEMBL1800104,1000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04ac0>,451.131425152,1,7,2.1376,4,6.0
CN(Cc1ccccc1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802910,1200.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04b30>,485.1521605960001,1,6,3.937400000000003,6,5.920818753952375
CN(Cc1cnccn1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802909,75.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04ba0>,487.14265853200004,1,8,2.7274000000000003,6,7.1249387366083
CCN(CC)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802908,110.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04c10>,437.15216059600004,1,6,3.1472000000000016,6,6.958607314841775
CNS(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802907,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04c80>,395.10521040400005,2,6,2.0248,4,7.920818753952375
Cn1cc(-c2cnc3ccc4ccc(NS(N)(=O)=O)cc4c(=O)c3c2)cn1,CHEMBL1802906,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04cf0>,381.08956034,2,6,1.7640999999999998,3,7.920818753952375
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(-c5ccccn5)c4)cc3c(=O)c2c1,CHEMBL1802905,750.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04d60>,472.13175950000004,1,7,3.2142000000000017,5,6.1249387366083
CCN1CCC(n2cc(-c3cnc4ccc5ccc(NS(=O)(=O)N(C)C)cc5c(=O)c4c3)cn2)CC1,CHEMBL1802904,74.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04dd0>,506.21000982,1,7,3.4868000000000023,6,7.130768280269024
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CC(F)CN5CCCC5)c4)cc3c(=O)c2c1,CHEMBL1802903,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04e40>,524.2005880080001,1,7,3.2639000000000022,8,7.920818753952375
COCC(F)Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N(C)C)cc4c(=O)c3c2)cn1,CHEMBL1802836,20.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04eb0>,485.15330346799993,1,7,2.8145000000000007,8,7.698970004336019
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CC(F)CO)c4)cc3c(=O)c2c1,CHEMBL1802835,85.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04f20>,471.137653404,2,7,2.1604,7,7.070581074285707
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CCF)c4)cc3c(=O)c2c1,CHEMBL1802834,40.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b04f90>,441.12708872,1,6,2.799500000000001,6,7.3979400086720375
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CCCO)c4)cc3c(=O)c2c1,CHEMBL1802833,27.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05000>,453.147075216,2,7,2.2123999999999997,7,7.568636235841013
CN(C)CCCn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N(C)C)cc4c(=O)c3c2)cn1,CHEMBL1802832,96.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05070>,480.194359756,1,7,2.7817000000000007,8,7.017728766960432
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CC(=O)N5CCOCC5)c4)cc3c(=O)c2c1,CHEMBL1802831,290.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b050e0>,522.168538932,1,8,1.6887999999999996,6,6.537602002101044
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802829,80.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05150>,409.12086046800005,1,6,2.367,4,7.096910013008056
Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)CCn5ccnc5)cc4c(=O)c3c2)cn1,CHEMBL1802828,7300.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b051c0>,460.13175950000004,1,8,2.7871000000000006,6,5.136677139879544
Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)C(F)(F)F)cc4c(=O)c3c2)cn1,CHEMBL1802827,5500.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05230>,434.066045936,1,6,3.4102000000000015,3,5.259637310505756
Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)C(C)(C)C)cc4c(=O)c3c2)cn1,CHEMBL1802826,580.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b052a0>,422.141261564,1,6,3.688900000000002,3,6.236572006437063
Cn1cnc(S(=O)(=O)Nc2ccc3ccc4ncc(-c5cnn(C)c5)cc4c(=O)c3c2)c1,CHEMBL1802825,2300.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05310>,446.116109436,1,8,2.6830000000000007,4,5.638272163982407
O=c1c2cc(NS(=O)(=O)c3ccccc3)ccc2ccc2ncc(-c3ccccc3)cc12,CHEMBL1802824,9000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05380>,438.103813436,1,4,5.216000000000004,4,5.045757490560675
C=CS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccccc4)cc3c(=O)c2c1,CHEMBL1802823,9000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b053f0>,388.088163372,1,4,4.300400000000002,4,5.045757490560675
CCS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccccc4)cc3c(=O)c2c1,CHEMBL1802822,1500.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05460>,390.103813436,1,4,4.176800000000003,4,5.823908740944319
Cn1cc(-c2cnc3ccc4ccc(O)cc4c(=O)c3c2)cn1,CHEMBL1802606,370.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b054d0>,303.10077665600005,1,5,2.854300000000001,1,6.431798275933005
CNc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1802605,80.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05540>,316.13241113199996,1,5,3.1904000000000012,2,7.096910013008056
Cn1cc(-c2cnc3ccc4ccc(N)c(Cl)c4c(=O)c3c2)cn1,CHEMBL1802604,360.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b055b0>,336.077788716,1,5,3.3843000000000005,1,6.443697499232712
Cn1cc(-c2cnc3ccc4ccc(N)cc4c(=O)c3c2)cn1,CHEMBL1802603,110.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05620>,302.116761068,1,5,2.7309,1,6.958607314841775
Cn1cc(-c2cnc3ccc4ccc(NS(C)(=O)=O)cc4c(=O)c3c2)cn1,CHEMBL1802602,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05690>,380.094311372,1,6,2.520200000000001,3,7.920818753952375
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4cn[nH]c4)cc3c(=O)c2c1,CHEMBL1802601,1400.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05700>,366.078661308,2,5,2.5098000000000003,3,5.853871964321762
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4cnsc4)cc3c(=O)c2c1,CHEMBL1802600,210.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05770>,383.039833276,1,6,3.2432000000000016,3,6.6777807052660805
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccsc4)cc3c(=O)c2c1,CHEMBL1802599,1500.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b057e0>,382.04458430799997,1,5,3.848200000000002,3,5.823908740944319
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccoc4)cc3c(=O)c2c1,CHEMBL1802598,5500.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05850>,366.067427928,1,5,3.3797000000000015,3,5.259637310505756
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4cncnc4)cc3c(=O)c2c1,CHEMBL1802597,9000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b058c0>,378.078661308,1,6,2.5767000000000007,3,5.045757490560675
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4cccnc4)cc3c(=O)c2c1,CHEMBL1802596,2500.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05930>,377.08341234000005,1,5,3.181700000000001,3,5.6020599913279625
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccncc4)cc3c(=O)c2c1,CHEMBL1802595,750.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b059a0>,377.08341234,1,5,3.181700000000001,3,6.1249387366083
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccc(Cl)cc4)cc3c(=O)c2c1,CHEMBL1802594,5400.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05a10>,410.04919102,1,4,4.440100000000003,3,5.267606240177032
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4cccc(Cl)c4)cc3c(=O)c2c1,CHEMBL1802593,5300.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05a80>,410.04919102,1,4,4.440100000000004,3,5.275724130399211
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccccc4Cl)cc3c(=O)c2c1,CHEMBL1802592,9000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05af0>,410.04919102,1,4,4.440100000000003,3,5.045757490560675
CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCN(c5cccnc5)CC4)cc3c(=O)c2c1,CHEMBL1802591,2000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05b60>,461.15216059600004,1,7,2.8413000000000013,4,5.698970004336019
CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCC5(CC4)OCCO5)cc3c(=O)c2c1,CHEMBL1802590,790.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05bd0>,441.13584183599994,1,7,2.463,3,6.102372908709558
CC(C)N1CCN(c2cnc3ccc4ccc(NS(C)(=O)=O)cc4c(=O)c3c2)CC1,CHEMBL1802589,140.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05c40>,426.17256169199993,1,6,2.650100000000001,4,6.853871964321762
CS(=O)(=O)Nc1ccc2ccc3ncc(NCC4CC4)cc3c(=O)c2c1,CHEMBL1802588,760.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05cb0>,369.114712468,2,5,2.941600000000001,5,6.119186407719209
CCCCN(C)c1cnc2ccc3ccc(NS(C)(=O)=O)cc3c(=O)c2c1,CHEMBL1802587,8000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05d20>,385.14601259599993,1,5,3.3560000000000016,6,5.096910013008056
CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCOCC4)cc3c(=O)c2c1,CHEMBL1802586,2000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05d90>,385.10962708799997,1,6,1.9563,3,5.698970004336019
CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCCCC4)cc3c(=O)c2c1,CHEMBL1802585,1100.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05e00>,383.130362532,1,5,3.110000000000002,3,5.958607314841775
CS(=O)(=O)Nc1ccc2ccc3ncc(-c4ccccc4)cc3c(=O)c2c1,CHEMBL1803004,2500.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05e70>,376.088163372,1,4,3.7867000000000015,3,5.6020599913279625
Nc1ncc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cc1OCc1c(Cl)cccc1Cl,CHEMBL1824866,1790.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05ee0>,524.17458156,1,5,5.917000000000006,7,5.747146969020107
Nc1ncc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cc1OCc1ccccc1F,CHEMBL1824868,6620.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05f50>,474.243104452,1,5,4.749300000000005,7,5.1791420105603
Nc1ncc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cc1OCc1ccccc1Cl,CHEMBL1824869,5850.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b05fc0>,490.213553912,1,5,5.263600000000006,7,5.232844133917819
Nc1ncc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cc1OCc1ccccc1C(F)(F)F,CHEMBL1824871,7110.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06030>,524.239910892,1,5,5.629000000000007,7,5.148130399270234
CC(C)(C)c1ccc(COc2cc(-c3ccc(C(=O)N4CCC[C@@H]4CN4CCCC4)cc3)cnc2N)cc1,CHEMBL1824872,8530.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b060a0>,512.3151265200001,1,5,5.9077000000000055,7,5.069050968832477
Nc1ncc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cc1OCc1ccc(Cl)cc1Cl,CHEMBL1824873,410.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06110>,524.17458156,1,5,5.917000000000006,7,6.3872161432802645
Nc1ncc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cc1OCc1c(F)cccc1Cl,CHEMBL1824874,8120.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06180>,508.2041321,1,5,5.4027000000000065,7,5.090443970758825
Nc1ncc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cc1OCc1c(F)ccc(F)c1Cl,CHEMBL1824875,560.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b061f0>,526.194710288,1,5,5.5418000000000065,7,6.251811972993799
CC(Oc1cc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cnc1N)c1c(F)ccc(F)c1Cl,CHEMBL1824876,390.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06260>,540.2103603520001,1,5,6.102800000000006,7,6.4089353929735005
CC(Oc1cc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cnc1N)c1c(Cl)cccc1Cl,CHEMBL1824877,140.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b062d0>,538.190231624,1,5,6.478000000000006,7,6.853871964321762
CC(Oc1cc(-c2ccc(C(=O)N3CCC[C@@H]3CN3CCCC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824878,20.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06340>,556.180809812,1,5,6.617100000000006,7,7.698970004336019
CC(Oc1cccnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824879,7120.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b063b0>,300.023246552,1,3,4.249700000000002,3,5.147520006363144
CC(Oc1cc(Br)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824880,9920.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06420>,377.93375862,1,3,5.012200000000002,3,5.0034883278458215
CC(Oc1cc(NC(=O)c2ccccc2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824882,2900.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06490>,419.06036033199996,2,4,5.5020000000000024,5,5.537602002101044
CC(Oc1cc(-c2ccccc2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824883,1240.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06500>,376.05454668000004,1,3,5.916700000000002,4,5.906578314837765
CC(Oc1cc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824884,41.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06570>,556.180809812,1,5,6.617100000000006,6,7.3872161432802645
CC(Oc1cc(-c2ccc(C(=O)NCCN3CCCC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824885,114.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b065e0>,516.149509684,2,5,5.742300000000005,8,6.943095148663527
CC(Oc1cc(-c2ccc(C(=O)N3C[C@@H](C)N[C@@H](C)C3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824886,68.9,<rdkit.Chem.rdchem.Mol object at 0x734b19b06650>,516.149509684,2,5,5.739100000000005,5,7.161780778092374
CC(Oc1cc(-n2cccn2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824887,2640.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b066c0>,366.045044616,1,5,4.435400000000002,4,5.578396073130169
CC(Oc1cc(-c2cn(C)cn2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824888,1150.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06730>,380.06069468,1,5,4.6502000000000026,4,5.939302159646388
CC(Oc1cc(-c2nccs2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824889,740.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b067a0>,383.006216584,1,5,5.373200000000002,4,6.130768280269024
CC(Oc1cc(-c2cnoc2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824890,520.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06810>,367.029060204,1,5,4.904700000000002,4,6.2839966563652006
CC(Oc1cc(-c2ccn[nH]2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824891,597.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06880>,366.045044616,2,4,4.639800000000002,4,6.224025668870631
CC(Oc1cc(-c2cn[nH]c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824892,62.4,<rdkit.Chem.rdchem.Mol object at 0x734b19b068f0>,366.045044616,2,4,4.639800000000002,4,7.204815410317576
Cc1n[nH]c(C)c1-c1cnc(N)c(OC(C)c2c(Cl)ccc(F)c2Cl)c1,CHEMBL1824893,333.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06960>,394.076344744,2,4,5.256640000000003,4,6.47755576649368
CC(Oc1cc(-c2cnn(C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824894,43.8,<rdkit.Chem.rdchem.Mol object at 0x734b19b069d0>,380.06069468,1,5,4.6502000000000026,4,7.3585258894959
CC(Oc1cc(-c2cnn(C(C)C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1821759,35.6,<rdkit.Chem.rdchem.Mol object at 0x734b19b06a40>,408.091994808,1,5,5.694100000000003,5,7.448550002027125
CC(Oc1cc(-c2cnn(C(C)(C)C(=O)NCCN(C)C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1824895,65.3,<rdkit.Chem.rdchem.Mol object at 0x734b19b06ab0>,522.171307748,2,7,4.526100000000003,9,7.185086818724926
CC(Oc1cc(-c2cnn(CC(=O)NCCCN(C)C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825130,76.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06b20>,508.15565768400006,2,7,4.1811000000000025,10,7.119186407719209
CC(Oc1cc(-c2cnn(CC3(O)CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825131,40.6,<rdkit.Chem.rdchem.Mol object at 0x734b19b06b90>,480.11312417600004,2,7,4.654700000000004,6,7.391473966422806
CC(Oc1cc(-c2cnn(CC3CNC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825132,45.3,<rdkit.Chem.rdchem.Mol object at 0x734b19b06c00>,435.10289384,2,6,4.332600000000002,6,7.343901797987169
CC(Oc1cc(-c2cnn(CC3CN(CC(N)=O)C3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825133,52.6,<rdkit.Chem.rdchem.Mol object at 0x734b19b06c70>,492.12435755600006,2,7,3.5303000000000004,8,7.279014255846261
CC(Oc1cc(-c2cnn(C3CNC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825134,58.7,<rdkit.Chem.rdchem.Mol object at 0x734b19b06ce0>,421.087243776,2,6,4.257500000000002,5,7.231361898752385
CC(Oc1cc(-c2cnn([C@H]3CCNC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825135,43.8,<rdkit.Chem.rdchem.Mol object at 0x734b19b06d50>,435.10289384,2,6,4.647600000000002,5,7.3585258894959
CC(Oc1cc(-c2cnn(C3CCCNC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825136,25.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06dc0>,449.118543904,2,6,5.037700000000004,5,7.6020599913279625
CC(Oc1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825137,39.8,<rdkit.Chem.rdchem.Mol object at 0x734b19b06e30>,450.102559492,1,6,5.464700000000003,5,7.400116927926312
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1825138,18.3,<rdkit.Chem.rdchem.Mol object at 0x734b19b06ea0>,449.118543904,2,6,5.037700000000004,5,7.73754891026957
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL601719,8.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06f10>,449.118543904,2,6,5.037700000000004,5,8.096910013008056
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1,CHEMBL261641,10.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06f80>,567.1707031200001,2,5,3.9903400000000033,5,8.0
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,CHEMBL1834657,3011.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b06ff0>,657.1634384180002,5,9,4.425800000000005,8,5.521289244487241
